"ID","Title","Content","SKU","Product Type","COLOR LETRAS Del Producto","COLOR BEBÉ DORMIDO Del Producto","COLOR DE BEBÉ Del Producto","COLOR DE TELA Del Producto","COLOR DEL LOMO Del Producto","COLOR DEL PELO NIÑA Del Producto","COLOR DEL PELO NIÑO Del Producto","COLOR VICHY Del Producto","CORONA Del Producto","DIBUJO DE ANIMAL Del Producto","DIBUJO DE OSO Del Producto","DIBUJO FONDO Del Producto","DISEÑO ETIQUETA Del Producto","FLORES LIBERTY Del Producto","FONDOS RAYAS Del Producto","MOTIVOS Del Producto","PEINADO NIÑA Del Producto","PEINADO NIÑO Del Producto","POSICION DE DIBUJO Del Producto","TIPO DE ETIQUETA Del Producto","TIPO VESTIDO Del Producto","TRAJE DE COMUNIÓN NIÑO Del Producto","UNIDADES ETIQUETAS Del Producto","UNIDADES RECORDATORIOS Del Producto","Product Attributes","slide_template","_wapo_disable_global","_wpb_vc_js_status","_wp_old_date","_wp_old_slug","_wcj_product_input_fields","_movedo_grve_custom_title_options","_movedo_grve_area_colors","vpc-config","_yoast_wpseo_primary_product_cat","_yoast_wpseo_content_score","_wcmmq_s_min_quantity","_wcmmq_s_max_quantity","_wcmmq_s_product_step","_yoast_wpseo_estimated-reading-time-minutes","_wp_page_template","pewc_display_groups","pewc_force_minimum","pewc_price_display","_yoast_wpseo_focuskw","_yoast_wpseo_metadesc","add_custom_body_class","_visibility","_pys_head_footer","_whatsappme","_yoast_indexnow_last_ping","wpseo_global_identifier_values","_yoast_wpseo_focuskeywords","_yoast_wpseo_keywordsynonyms","_yoast_wpseo_linkdex","_yoast_wpseo_is_cornerstone","_wapf_fieldgroup","_vc_post_settings","_enable_custom_addons","_enable_text_field_nombre_nina_nino","_enable_text_field_nombre_bebe","_enable_text_field_fecha_bautizo","_enable_text_field_fecha_comunion","_enable_text_field_nombre_iglesia","_enable_text_field_localidad","_enable_text_field_hora_misa","_enable_text_field_nombre_restaurante","_enable_text_field_nombre_profe","_enable_text_field_ano_curso","_enable_text_field_observaciones","_joinchat","nm_attribute_catalog_visibility","_elementor_edit_mode","_elementor_template_type"
19768,"LÁMINA DE NACIMIENTO MARRÓN","Personalizaremos tu lámina con los datos que nos aportes añandiendo el dibujo  y los colores que elijas.","AP-10000","variable",,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:6:""dibujo"";a:6:{s:4:""name"";s:6:""DIBUJO"";s:5:""value"";s:30:""BEBE SENTADO | LEON | ELEFANTE"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}s:11:""color-fondo"";a:6:{s:4:""name"";s:11:""COLOR FONDO"";s:5:""value"";s:49:""RAYAS MARRÓN HORIZONTAL | RAYAS MARRÓN VERTICAL"";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}}",,"no","false",,"import-placeholder-for-1569","a:121:{s:18:""local_total_number"";s:1:""5"";s:15:""enabled_local_1"";s:2:""on"";s:13:""order_local_1"";s:1:""0"";s:12:""type_local_1"";s:4:""text"";s:13:""title_local_1"";s:16:""NOMBRE DEL BEBÉ"";s:19:""placeholder_local_1"";s:0:"""";s:16:""required_local_1"";s:2:""on"";s:24:""required_message_local_1"";s:36:""no olvidar poner el nombre del bebé"";s:13:""class_local_1"";s:0:"""";s:25:""type_checkbox_yes_local_1"";s:2:""Si"";s:24:""type_checkbox_no_local_1"";s:2:""No"";s:29:""type_checkbox_default_local_1"";s:2:""no"";s:24:""type_file_accept_local_1"";s:14:"".jpg,.jpg,.png"";s:26:""type_file_max_size_local_1"";s:1:""0"";s:30:""type_datepicker_format_local_1"";s:0:"""";s:31:""type_datepicker_mindate_local_1"";s:4:""-365"";s:31:""type_datepicker_maxdate_local_1"";s:3:""365"";s:34:""type_datepicker_changeyear_local_1"";s:3:""off"";s:33:""type_datepicker_yearrange_local_1"";s:9:""c-10:c+10"";s:32:""type_datepicker_firstday_local_1"";s:1:""0"";s:30:""type_timepicker_format_local_1"";s:7:""hh:mm p"";s:31:""type_timepicker_mintime_local_1"";s:0:"""";s:31:""type_timepicker_maxtime_local_1"";s:0:"""";s:32:""type_timepicker_interval_local_1"";s:2:""15"";s:27:""type_select_options_local_1"";s:0:"""";s:15:""enabled_local_2"";s:2:""on"";s:13:""order_local_2"";s:1:""0"";s:12:""type_local_2"";s:4:""text"";s:13:""title_local_2"";s:19:""FECHA DE NACIMIENTO"";s:19:""placeholder_local_2"";s:0:"""";s:16:""required_local_2"";s:2:""on"";s:24:""required_message_local_2"";s:36:""no olvidar poner fecha de nacimiento"";s:13:""class_local_2"";s:0:"""";s:25:""type_checkbox_yes_local_2"";s:2:""Si"";s:24:""type_checkbox_no_local_2"";s:2:""No"";s:29:""type_checkbox_default_local_2"";s:2:""no"";s:24:""type_file_accept_local_2"";s:14:"".jpg,.jpg,.png"";s:26:""type_file_max_size_local_2"";s:1:""0"";s:30:""type_datepicker_format_local_2"";s:0:"""";s:31:""type_datepicker_mindate_local_2"";s:4:""-365"";s:31:""type_datepicker_maxdate_local_2"";s:3:""365"";s:34:""type_datepicker_changeyear_local_2"";s:3:""off"";s:33:""type_datepicker_yearrange_local_2"";s:9:""c-10:c+10"";s:32:""type_datepicker_firstday_local_2"";s:1:""0"";s:30:""type_timepicker_format_local_2"";s:7:""hh:mm p"";s:31:""type_timepicker_mintime_local_2"";s:0:"""";s:31:""type_timepicker_maxtime_local_2"";s:0:"""";s:32:""type_timepicker_interval_local_2"";s:2:""15"";s:27:""type_select_options_local_2"";s:0:"""";s:15:""enabled_local_3"";s:2:""on"";s:13:""order_local_3"";s:1:""0"";s:12:""type_local_3"";s:4:""text"";s:13:""title_local_3"";s:19:""LUGAR DE NACIMIENTO"";s:19:""placeholder_local_3"";s:0:"""";s:16:""required_local_3"";s:2:""on"";s:24:""required_message_local_3"";s:36:""no olvidar poner lugar de nacimiento"";s:13:""class_local_3"";s:0:"""";s:25:""type_checkbox_yes_local_3"";s:2:""Si"";s:24:""type_checkbox_no_local_3"";s:2:""No"";s:29:""type_checkbox_default_local_3"";s:2:""no"";s:24:""type_file_accept_local_3"";s:14:"".jpg,.jpg,.png"";s:26:""type_file_max_size_local_3"";s:1:""0"";s:30:""type_datepicker_format_local_3"";s:0:"""";s:31:""type_datepicker_mindate_local_3"";s:4:""-365"";s:31:""type_datepicker_maxdate_local_3"";s:3:""365"";s:34:""type_datepicker_changeyear_local_3"";s:3:""off"";s:33:""type_datepicker_yearrange_local_3"";s:9:""c-10:c+10"";s:32:""type_datepicker_firstday_local_3"";s:1:""0"";s:30:""type_timepicker_format_local_3"";s:7:""hh:mm p"";s:31:""type_timepicker_mintime_local_3"";s:0:"""";s:31:""type_timepicker_maxtime_local_3"";s:0:"""";s:32:""type_timepicker_interval_local_3"";s:2:""15"";s:27:""type_select_options_local_3"";s:0:"""";s:15:""enabled_local_4"";s:2:""on"";s:13:""order_local_4"";s:1:""0"";s:12:""type_local_4"";s:4:""text"";s:13:""title_local_4"";s:20:""PESO DEL BEBÉ EN GR"";s:19:""placeholder_local_4"";s:0:"""";s:16:""required_local_4"";s:2:""on"";s:24:""required_message_local_4"";s:27:""no olvidar poner peso en gr"";s:13:""class_local_4"";s:0:"""";s:25:""type_checkbox_yes_local_4"";s:2:""Si"";s:24:""type_checkbox_no_local_4"";s:2:""No"";s:29:""type_checkbox_default_local_4"";s:2:""no"";s:24:""type_file_accept_local_4"";s:14:"".jpg,.jpg,.png"";s:26:""type_file_max_size_local_4"";s:1:""0"";s:30:""type_datepicker_format_local_4"";s:0:"""";s:31:""type_datepicker_mindate_local_4"";s:4:""-365"";s:31:""type_datepicker_maxdate_local_4"";s:3:""365"";s:34:""type_datepicker_changeyear_local_4"";s:3:""off"";s:33:""type_datepicker_yearrange_local_4"";s:9:""c-10:c+10"";s:32:""type_datepicker_firstday_local_4"";s:1:""0"";s:30:""type_timepicker_format_local_4"";s:7:""hh:mm p"";s:31:""type_timepicker_mintime_local_4"";s:0:"""";s:31:""type_timepicker_maxtime_local_4"";s:0:"""";s:32:""type_timepicker_interval_local_4"";s:2:""15"";s:27:""type_select_options_local_4"";s:0:"""";s:15:""enabled_local_5"";s:2:""on"";s:13:""order_local_5"";s:1:""0"";s:12:""type_local_5"";s:4:""text"";s:13:""title_local_5"";s:22:""MEDIDA DEL BEBÉ EN CM"";s:19:""placeholder_local_5"";s:0:"""";s:16:""required_local_5"";s:2:""on"";s:24:""required_message_local_5"";s:39:""no olvidar poner medida del bebé en cm"";s:13:""class_local_5"";s:0:"""";s:25:""type_checkbox_yes_local_5"";s:2:""Si"";s:24:""type_checkbox_no_local_5"";s:2:""No"";s:29:""type_checkbox_default_local_5"";s:2:""no"";s:24:""type_file_accept_local_5"";s:14:"".jpg,.jpg,.png"";s:26:""type_file_max_size_local_5"";s:1:""0"";s:30:""type_datepicker_format_local_5"";s:0:"""";s:31:""type_datepicker_mindate_local_5"";s:4:""-365"";s:31:""type_datepicker_maxdate_local_5"";s:3:""365"";s:34:""type_datepicker_changeyear_local_5"";s:3:""off"";s:33:""type_datepicker_yearrange_local_5"";s:9:""c-10:c+10"";s:32:""type_datepicker_firstday_local_5"";s:1:""0"";s:30:""type_timepicker_format_local_5"";s:7:""hh:mm p"";s:31:""type_timepicker_mintime_local_5"";s:0:"""";s:31:""type_timepicker_maxtime_local_5"";s:0:"""";s:32:""type_timepicker_interval_local_5"";s:2:""15"";s:27:""type_select_options_local_5"";s:0:"""";}","a:19:{s:6:""height"";s:2:""40"";s:10:""min_height"";s:3:""200"";s:8:""bg_color"";s:4:""dark"";s:15:""bg_color_custom"";s:7:""#000000"";s:16:""subheading_color"";s:5:""light"";s:23:""subheading_color_custom"";s:7:""#ffffff"";s:11:""title_color"";s:5:""light"";s:18:""title_color_custom"";s:7:""#ffffff"";s:13:""caption_color"";s:5:""light"";s:20:""caption_color_custom"";s:7:""#ffffff"";s:16:""content_bg_color"";s:4:""none"";s:23:""content_bg_color_custom"";s:7:""#ffffff"";s:12:""content_size"";s:5:""large"";s:17:""content_alignment"";s:6:""center"";s:16:""content_position"";s:13:""center-center"";s:17:""content_animation"";s:7:""fade-in"";s:11:""bg_position"";s:13:""center-center"";s:13:""color_overlay"";s:4:""dark"";s:20:""color_overlay_custom"";s:7:""#000000"";}","a:8:{s:8:""bg_color"";s:7:""#eeeeee"";s:14:""headings_color"";s:7:""#000000"";s:10:""font_color"";s:7:""#999999"";s:10:""link_color"";s:7:""#FF7D88"";s:11:""hover_color"";s:7:""#000000"";s:12:""border_color"";s:7:""#e0e0e0"";s:12:""button_color"";s:9:""primary-1"";s:18:""button_hover_color"";s:5:""black"";}","a:1:{i:19768;a:1:{s:9:""config-id"";s:0:"""";}}",,,1,,,,,,,,"LÁMINA DE NACIMIENTO MARRÓN","LÁMINA DE NACIMIENTO MARRÓN",,,,,,,,,,,,,,,,,,,,,,,,,,,,
19769,"LÁMINA DE NACIMIENTO AZUL","Personalizaremos tu lámina con los datos que nos aportes añandiendo el dibujo y los colores que elijas.","AP-10002","variable",,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:6:""dibujo"";a:6:{s:4:""name"";s:6:""DIBUJO"";s:5:""value"";s:23:""GUSANO | OSO | ELEFANTE"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}s:11:""color-fondo"";a:6:{s:4:""name"";s:11:""COLOR FONDO"";s:5:""value"";s:61:""RAYAS VERTICALES AZUL MARINO | RAYAS HORIZONTALES AZUL MARINO"";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}}",,"no","false",,"import-placeholder-for-2781","a:126:{s:18:""local_total_number"";s:1:""5"";s:15:""enabled_local_1"";s:2:""on"";s:13:""order_local_1"";s:1:""0"";s:12:""type_local_1"";s:4:""text"";s:13:""title_local_1"";s:16:""NOMBRE DEL BEBÉ"";s:19:""placeholder_local_1"";s:0:"""";s:16:""required_local_1"";s:2:""on"";s:24:""required_message_local_1"";s:33:""no olvidar poner nombre del bebé"";s:17:""maxlength_local_1"";s:1:""0"";s:13:""class_local_1"";s:0:"""";s:25:""type_checkbox_yes_local_1"";s:2:""Si"";s:24:""type_checkbox_no_local_1"";s:2:""No"";s:29:""type_checkbox_default_local_1"";s:2:""no"";s:24:""type_file_accept_local_1"";s:14:"".jpg,.jpg,.png"";s:26:""type_file_max_size_local_1"";s:1:""0"";s:30:""type_datepicker_format_local_1"";s:0:"""";s:31:""type_datepicker_mindate_local_1"";s:4:""-365"";s:31:""type_datepicker_maxdate_local_1"";s:3:""365"";s:34:""type_datepicker_changeyear_local_1"";s:3:""off"";s:33:""type_datepicker_yearrange_local_1"";s:9:""c-10:c+10"";s:32:""type_datepicker_firstday_local_1"";s:1:""0"";s:30:""type_timepicker_format_local_1"";s:7:""hh:mm p"";s:31:""type_timepicker_mintime_local_1"";s:0:"""";s:31:""type_timepicker_maxtime_local_1"";s:0:"""";s:32:""type_timepicker_interval_local_1"";s:2:""15"";s:27:""type_select_options_local_1"";s:0:"""";s:15:""enabled_local_2"";s:2:""on"";s:13:""order_local_2"";s:1:""0"";s:12:""type_local_2"";s:4:""text"";s:13:""title_local_2"";s:19:""FECHA DE NACIMIENTO"";s:19:""placeholder_local_2"";s:0:"""";s:16:""required_local_2"";s:2:""on"";s:24:""required_message_local_2"";s:36:""no olvidar poner fecha de nacimiento"";s:17:""maxlength_local_2"";s:1:""0"";s:13:""class_local_2"";s:0:"""";s:25:""type_checkbox_yes_local_2"";s:2:""Si"";s:24:""type_checkbox_no_local_2"";s:2:""No"";s:29:""type_checkbox_default_local_2"";s:2:""no"";s:24:""type_file_accept_local_2"";s:14:"".jpg,.jpg,.png"";s:26:""type_file_max_size_local_2"";s:1:""0"";s:30:""type_datepicker_format_local_2"";s:0:"""";s:31:""type_datepicker_mindate_local_2"";s:4:""-365"";s:31:""type_datepicker_maxdate_local_2"";s:3:""365"";s:34:""type_datepicker_changeyear_local_2"";s:3:""off"";s:33:""type_datepicker_yearrange_local_2"";s:9:""c-10:c+10"";s:32:""type_datepicker_firstday_local_2"";s:1:""0"";s:30:""type_timepicker_format_local_2"";s:7:""hh:mm p"";s:31:""type_timepicker_mintime_local_2"";s:0:"""";s:31:""type_timepicker_maxtime_local_2"";s:0:"""";s:32:""type_timepicker_interval_local_2"";s:2:""15"";s:27:""type_select_options_local_2"";s:0:"""";s:15:""enabled_local_3"";s:2:""on"";s:13:""order_local_3"";s:1:""0"";s:12:""type_local_3"";s:4:""text"";s:13:""title_local_3"";s:19:""LUGAR DE NACIMIENTO"";s:19:""placeholder_local_3"";s:0:"""";s:16:""required_local_3"";s:2:""on"";s:24:""required_message_local_3"";s:36:""no olvidar poner lugar de nacimiento"";s:17:""maxlength_local_3"";s:1:""0"";s:13:""class_local_3"";s:0:"""";s:25:""type_checkbox_yes_local_3"";s:2:""Si"";s:24:""type_checkbox_no_local_3"";s:2:""No"";s:29:""type_checkbox_default_local_3"";s:2:""no"";s:24:""type_file_accept_local_3"";s:14:"".jpg,.jpg,.png"";s:26:""type_file_max_size_local_3"";s:1:""0"";s:30:""type_datepicker_format_local_3"";s:0:"""";s:31:""type_datepicker_mindate_local_3"";s:4:""-365"";s:31:""type_datepicker_maxdate_local_3"";s:3:""365"";s:34:""type_datepicker_changeyear_local_3"";s:3:""off"";s:33:""type_datepicker_yearrange_local_3"";s:9:""c-10:c+10"";s:32:""type_datepicker_firstday_local_3"";s:1:""0"";s:30:""type_timepicker_format_local_3"";s:7:""hh:mm p"";s:31:""type_timepicker_mintime_local_3"";s:0:"""";s:31:""type_timepicker_maxtime_local_3"";s:0:"""";s:32:""type_timepicker_interval_local_3"";s:2:""15"";s:27:""type_select_options_local_3"";s:0:"""";s:15:""enabled_local_4"";s:2:""on"";s:13:""order_local_4"";s:1:""0"";s:12:""type_local_4"";s:4:""text"";s:13:""title_local_4"";s:20:""PESO DEL BEBÉ EN GR"";s:19:""placeholder_local_4"";s:0:"""";s:16:""required_local_4"";s:2:""on"";s:24:""required_message_local_4"";s:37:""no olvidar poner peso del bebé en gr"";s:17:""maxlength_local_4"";s:1:""0"";s:13:""class_local_4"";s:0:"""";s:25:""type_checkbox_yes_local_4"";s:2:""Si"";s:24:""type_checkbox_no_local_4"";s:2:""No"";s:29:""type_checkbox_default_local_4"";s:2:""no"";s:24:""type_file_accept_local_4"";s:14:"".jpg,.jpg,.png"";s:26:""type_file_max_size_local_4"";s:1:""0"";s:30:""type_datepicker_format_local_4"";s:0:"""";s:31:""type_datepicker_mindate_local_4"";s:4:""-365"";s:31:""type_datepicker_maxdate_local_4"";s:3:""365"";s:34:""type_datepicker_changeyear_local_4"";s:3:""off"";s:33:""type_datepicker_yearrange_local_4"";s:9:""c-10:c+10"";s:32:""type_datepicker_firstday_local_4"";s:1:""0"";s:30:""type_timepicker_format_local_4"";s:7:""hh:mm p"";s:31:""type_timepicker_mintime_local_4"";s:0:"""";s:31:""type_timepicker_maxtime_local_4"";s:0:"""";s:32:""type_timepicker_interval_local_4"";s:2:""15"";s:27:""type_select_options_local_4"";s:0:"""";s:15:""enabled_local_5"";s:2:""on"";s:13:""order_local_5"";s:1:""0"";s:12:""type_local_5"";s:4:""text"";s:13:""title_local_5"";s:22:""MEDIDA DEL BEBÉ EN CM"";s:19:""placeholder_local_5"";s:0:"""";s:16:""required_local_5"";s:2:""on"";s:24:""required_message_local_5"";s:29:""no olvidar poner medida en cm"";s:17:""maxlength_local_5"";s:1:""0"";s:13:""class_local_5"";s:0:"""";s:25:""type_checkbox_yes_local_5"";s:2:""Si"";s:24:""type_checkbox_no_local_5"";s:2:""No"";s:29:""type_checkbox_default_local_5"";s:2:""no"";s:24:""type_file_accept_local_5"";s:14:"".jpg,.jpg,.png"";s:26:""type_file_max_size_local_5"";s:1:""0"";s:30:""type_datepicker_format_local_5"";s:0:"""";s:31:""type_datepicker_mindate_local_5"";s:4:""-365"";s:31:""type_datepicker_maxdate_local_5"";s:3:""365"";s:34:""type_datepicker_changeyear_local_5"";s:3:""off"";s:33:""type_datepicker_yearrange_local_5"";s:9:""c-10:c+10"";s:32:""type_datepicker_firstday_local_5"";s:1:""0"";s:30:""type_timepicker_format_local_5"";s:7:""hh:mm p"";s:31:""type_timepicker_mintime_local_5"";s:0:"""";s:31:""type_timepicker_maxtime_local_5"";s:0:"""";s:32:""type_timepicker_interval_local_5"";s:2:""15"";s:27:""type_select_options_local_5"";s:0:"""";}","a:19:{s:6:""height"";s:2:""40"";s:10:""min_height"";s:3:""200"";s:8:""bg_color"";s:4:""dark"";s:15:""bg_color_custom"";s:7:""#000000"";s:16:""subheading_color"";s:5:""light"";s:23:""subheading_color_custom"";s:7:""#ffffff"";s:11:""title_color"";s:5:""light"";s:18:""title_color_custom"";s:7:""#ffffff"";s:13:""caption_color"";s:5:""light"";s:20:""caption_color_custom"";s:7:""#ffffff"";s:16:""content_bg_color"";s:4:""none"";s:23:""content_bg_color_custom"";s:7:""#ffffff"";s:12:""content_size"";s:5:""large"";s:17:""content_alignment"";s:6:""center"";s:16:""content_position"";s:13:""center-center"";s:17:""content_animation"";s:7:""fade-in"";s:11:""bg_position"";s:13:""center-center"";s:13:""color_overlay"";s:4:""dark"";s:20:""color_overlay_custom"";s:7:""#000000"";}","a:8:{s:8:""bg_color"";s:7:""#eeeeee"";s:14:""headings_color"";s:7:""#000000"";s:10:""font_color"";s:7:""#999999"";s:10:""link_color"";s:7:""#FF7D88"";s:11:""hover_color"";s:7:""#000000"";s:12:""border_color"";s:7:""#e0e0e0"";s:12:""button_color"";s:9:""primary-1"";s:18:""button_hover_color"";s:5:""black"";}","a:1:{i:19769;a:1:{s:9:""config-id"";s:0:"""";}}",,90,1,,,1,"default","standard","no","before","LÁMINA DE NACIMIENTO AZUL","LÁMINA DE NACIMIENTO AZUL",,"visible",,,,,,,,,,,,,,,,,,,,,,,,,,
19771,"LAMINA ABECEDARIO CON NOMBRE","Lámina con abecedario blanco sobre fondo gris en tamaño A4. Resaltaremos en color tu inicial y añadiremos tu nombre al pie de la lámina.","AP-10004","simple",,,,,,,,,,,,,,,,,,,,,,,,,"a:3:{s:5:""color"";a:6:{s:4:""name"";s:5:""COLOR"";s:5:""value"";s:74:""FONDO GRIS LETRAS BLANCAS Y MORADAS | FONDO BLANCO LETRAS NEGRAS Y MORADAS"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}s:6:""tamano"";a:6:{s:4:""name"";s:7:""TAMAÑO"";s:5:""value"";s:19:""21 X 21 CM | DIN A4"";s:8:""position"";i:1;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}s:5:""marco"";a:6:{s:4:""name"";s:5:""MARCO"";s:5:""value"";s:38:""MARCO BLANCO | MARCO NEGRO | SIN MARCO"";s:8:""position"";i:2;s:10:""is_visible"";i:1;s:12:""is_variation"";i:0;s:11:""is_taxonomy"";i:0;}}","default","no","false",,"import-placeholder-for-2931","a:26:{s:18:""local_total_number"";s:1:""1"";s:15:""enabled_local_1"";s:3:""off"";s:13:""order_local_1"";s:1:""0"";s:12:""type_local_1"";s:4:""text"";s:13:""title_local_1"";s:0:"""";s:19:""placeholder_local_1"";s:0:"""";s:16:""required_local_1"";s:3:""off"";s:24:""required_message_local_1"";s:0:"""";s:17:""maxlength_local_1"";s:1:""0"";s:13:""class_local_1"";s:0:"""";s:25:""type_checkbox_yes_local_1"";s:2:""Si"";s:24:""type_checkbox_no_local_1"";s:2:""No"";s:29:""type_checkbox_default_local_1"";s:2:""no"";s:24:""type_file_accept_local_1"";s:14:"".jpg,.jpg,.png"";s:26:""type_file_max_size_local_1"";s:1:""0"";s:30:""type_datepicker_format_local_1"";s:0:"""";s:31:""type_datepicker_mindate_local_1"";s:4:""-365"";s:31:""type_datepicker_maxdate_local_1"";s:3:""365"";s:34:""type_datepicker_changeyear_local_1"";s:3:""off"";s:33:""type_datepicker_yearrange_local_1"";s:9:""c-10:c+10"";s:32:""type_datepicker_firstday_local_1"";s:1:""0"";s:30:""type_timepicker_format_local_1"";s:7:""hh:mm p"";s:31:""type_timepicker_mintime_local_1"";s:0:"""";s:31:""type_timepicker_maxtime_local_1"";s:0:"""";s:32:""type_timepicker_interval_local_1"";s:2:""15"";s:27:""type_select_options_local_1"";s:0:"""";}","a:19:{s:6:""height"";s:2:""40"";s:10:""min_height"";s:3:""200"";s:8:""bg_color"";s:4:""dark"";s:15:""bg_color_custom"";s:7:""#000000"";s:16:""subheading_color"";s:5:""light"";s:23:""subheading_color_custom"";s:7:""#ffffff"";s:11:""title_color"";s:5:""light"";s:18:""title_color_custom"";s:7:""#ffffff"";s:13:""caption_color"";s:5:""light"";s:20:""caption_color_custom"";s:7:""#ffffff"";s:16:""content_bg_color"";s:4:""none"";s:23:""content_bg_color_custom"";s:7:""#ffffff"";s:12:""content_size"";s:5:""large"";s:17:""content_alignment"";s:6:""center"";s:16:""content_position"";s:13:""center-center"";s:17:""content_animation"";s:7:""fade-in"";s:11:""bg_position"";s:13:""center-center"";s:13:""color_overlay"";s:4:""dark"";s:20:""color_overlay_custom"";s:7:""#000000"";}","a:8:{s:8:""bg_color"";s:7:""#eeeeee"";s:14:""headings_color"";s:7:""#000000"";s:10:""font_color"";s:7:""#999999"";s:10:""link_color"";s:7:""#FF7D88"";s:11:""hover_color"";s:7:""#000000"";s:12:""border_color"";s:7:""#e0e0e0"";s:12:""button_color"";s:9:""primary-1"";s:18:""button_hover_color"";s:5:""black"";}","a:1:{i:19771;a:1:{s:9:""config-id"";s:0:"""";}}",166,90,1,,,1,"default","standard","no","before","LAMINA ABECEDARIO CON NOMBRE","LAMINA ABECEDARIO CON NOMBRE",,"visible",,,,,,,,,,,,,,,,,,,,,,,,,,
19968,"LÁMINA PERSONALIZADA CON FECHAS Y DATOS IMPORTANTES","Lámina personalizada con nombres, gustos, aficiones y datos importantes de la persona en cuestión.","AP-10005","variable",,,,,,,,,,,,,,,,,,,,,,,,,"a:1:{s:5:""marco"";a:6:{s:4:""name"";s:5:""MARCO"";s:5:""value"";s:38:""MARCO BLANCO | MARCO NEGRO | SIN MARCO"";s:8:""position"";i:0;s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:0;}}","default","no","false",,"import-placeholder-for-4264","a:26:{s:18:""local_total_number"";s:1:""1"";s:15:""enabled_local_1"";s:3:""off"";s:13:""order_local_1"";s:1:""0"";s:12:""type_local_1"";s:4:""text"";s:13:""title_local_1"";s:0:"""";s:19:""placeholder_local_1"";s:0:"""";s:16:""required_local_1"";s:3:""off"";s:24:""required_message_local_1"";s:0:"""";s:17:""maxlength_local_1"";s:1:""0"";s:13:""class_local_1"";s:0:"""";s:25:""type_checkbox_yes_local_1"";s:2:""Si"";s:24:""type_checkbox_no_local_1"";s:2:""No"";s:29:""type_checkbox_default_local_1"";s:2:""no"";s:24:""type_file_accept_local_1"";s:14:"".jpg,.jpg,.png"";s:26:""type_file_max_size_local_1"";s:1:""0"";s:30:""type_datepicker_format_local_1"";s:0:"""";s:31:""type_datepicker_mindate_local_1"";s:4:""-365"";s:31:""type_datepicker_maxdate_local_1"";s:3:""365"";s:34:""type_datepicker_changeyear_local_1"";s:3:""off"";s:33:""type_datepicker_yearrange_local_1"";s:9:""c-10:c+10"";s:32:""type_datepicker_firstday_local_1"";s:1:""0"";s:30:""type_timepicker_format_local_1"";s:7:""hh:mm p"";s:31:""type_timepicker_mintime_local_1"";s:0:"""";s:31:""type_timepicker_maxtime_local_1"";s:0:"""";s:32:""type_timepicker_interval_local_1"";s:2:""15"";s:27:""type_select_options_local_1"";s:0:"""";}","a:19:{s:6:""height"";s:2:""40"";s:10:""min_height"";s:3:""200"";s:8:""bg_color"";s:4:""dark"";s:15:""bg_color_custom"";s:7:""#000000"";s:16:""subheading_color"";s:5:""light"";s:23:""subheading_color_custom"";s:7:""#ffffff"";s:11:""title_color"";s:5:""light"";s:18:""title_color_custom"";s:7:""#ffffff"";s:13:""caption_color"";s:5:""light"";s:20:""caption_color_custom"";s:7:""#ffffff"";s:16:""content_bg_color"";s:4:""none"";s:23:""content_bg_color_custom"";s:7:""#ffffff"";s:12:""content_size"";s:5:""large"";s:17:""content_alignment"";s:6:""center"";s:16:""content_position"";s:13:""center-center"";s:17:""content_animation"";s:7:""fade-in"";s:11:""bg_position"";s:13:""center-center"";s:13:""color_overlay"";s:4:""dark"";s:20:""color_overlay_custom"";s:7:""#000000"";}","a:8:{s:8:""bg_color"";s:7:""#eeeeee"";s:14:""headings_color"";s:7:""#000000"";s:10:""font_color"";s:7:""#999999"";s:10:""link_color"";s:7:""#FF7D88"";s:11:""hover_color"";s:7:""#000000"";s:12:""border_color"";s:7:""#e0e0e0"";s:12:""button_color"";s:9:""primary-1"";s:18:""button_hover_color"";s:5:""black"";}","a:1:{i:19968;a:1:{s:9:""config-id"";s:0:"""";}}",166,90,,,,1,"default","standard","no","before","LÁMINA PERSONALIZADA CON FECHAS Y DATOS IMPORTANTES","LÁMINA PERSONALIZADA CON FECHAS Y DATOS IMPORTANTES",,"visible",,,,,,,,,,,,,,,,,,,,,,,,,,
